game	20	final_guess	c1, c4, c2, c3	first_guess	c3,c2,c4,c4	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-162-32-13-9-4-1	subseqpickmode	leptok	secret	c1,c4,c2,c3	SUCCESS	True
game	21	final_guess	c4, c0, c2, c0	first_guess	c0,c5,c1,c2	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-457-162-33-4-1	subseqpickmode	first	secret	c4,c0,c2,c0	SUCCESS	True
game	21	final_guess	c4, c0, c2, c0	first_guess	c0,c5,c1,c2	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-457-75-33-8-2-1	subseqpickmode	platyk	secret	c4,c0,c2,c0	SUCCESS	True
game	21	final_guess	c4, c0, c2, c0	first_guess	c0,c5,c1,c2	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-457-174-25-7-1	subseqpickmode	mesok	secret	c4,c0,c2,c0	SUCCESS	True
game	21	final_guess	c4, c0, c2, c0	first_guess	c0,c5,c1,c2	first_guess_kurts	K1-1-1-1	guesses	4	funnel	F1296-457-92-30-1	subseqpickmode	leptok	secret	c4,c0,c2,c0	SUCCESS	True
game	22	final_guess	c4, c5, c3, c1	first_guess	c1,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-392-155-36-3-1	subseqpickmode	first	secret	c4,c5,c3,c1	SUCCESS	True
game	22	final_guess	c4, c5, c3, c1	first_guess	c1,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	7	funnel	F1296-392-113-19-9-4-2-1	subseqpickmode	platyk	secret	c4,c5,c3,c1	SUCCESS	True
game	22	final_guess	c4, c5, c3, c1	first_guess	c1,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-392-183-32-9-1	subseqpickmode	mesok	secret	c4,c5,c3,c1	SUCCESS	True
game	22	final_guess	c4, c5, c3, c1	first_guess	c1,c5,c0,c2	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-392-51-30-12-5-1	subseqpickmode	leptok	secret	c4,c5,c3,c1	SUCCESS	True
game	23	final_guess	c4, c5, c4, c0	first_guess	c1,c4,c3,c3	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-170-27-5-1	subseqpickmode	first	secret	c4,c5,c4,c0	SUCCESS	True
game	23	final_guess	c4, c5, c4, c0	first_guess	c1,c4,c3,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-177-50-10-2-1	subseqpickmode	platyk	secret	c4,c5,c4,c0	SUCCESS	True
game	23	final_guess	c4, c5, c4, c0	first_guess	c1,c4,c3,c3	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-182-29-4-1	subseqpickmode	mesok	secret	c4,c5,c4,c0	SUCCESS	True
game	23	final_guess	c4, c5, c4, c0	first_guess	c1,c4,c3,c3	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-156-48-7-1	subseqpickmode	leptok	secret	c4,c5,c4,c0	SUCCESS	True
game	24	final_guess	c5, c2, c0, c2	first_guess	c3,c0,c1,c5	first_guess_kurts	K1-1-1-1	guesses	7	funnel	F1296-457-196-73-30-12-3-1	subseqpickmode	first	secret	c5,c2,c0,c2	SUCCESS	True
game	24	final_guess	c5, c2, c0, c2	first_guess	c3,c0,c1,c5	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-457-145-31-12-5-1	subseqpickmode	platyk	secret	c5,c2,c0,c2	SUCCESS	True
game	24	final_guess	c5, c2, c0, c2	first_guess	c3,c0,c1,c5	first_guess_kurts	K1-1-1-1	guesses	4	funnel	F1296-457-58-12-1	subseqpickmode	mesok	secret	c5,c2,c0,c2	SUCCESS	True
game	24	final_guess	c5, c2, c0, c2	first_guess	c3,c0,c1,c5	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-457-214-84-30-13-1	subseqpickmode	leptok	secret	c5,c2,c0,c2	SUCCESS	True
game	25	final_guess	c3, c1, c5, c0	first_guess	c1,c5,c3,c5	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-162-18-11-1	subseqpickmode	first	secret	c3,c1,c5,c0	SUCCESS	True
game	25	final_guess	c3, c1, c5, c0	first_guess	c1,c5,c3,c5	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-162-17-7-5-1	subseqpickmode	platyk	secret	c3,c1,c5,c0	SUCCESS	True
game	25	final_guess	c3, c1, c5, c0	first_guess	c1,c5,c3,c5	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-162-26-5-2-1	subseqpickmode	mesok	secret	c3,c1,c5,c0	SUCCESS	True
game	25	final_guess	c3, c1, c5, c0	first_guess	c1,c5,c3,c5	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-162-32-12-5-2-1	subseqpickmode	leptok	secret	c3,c1,c5,c0	SUCCESS	True
game	26	final_guess	c3, c0, c3, c5	first_guess	c2,c3,c4,c5	first_guess_kurts	K1-1-1-1	guesses	5	funnel	F1296-392-136-61-27-1	subseqpickmode	first	secret	c3,c0,c3,c5	SUCCESS	True
game	26	final_guess	c3, c0, c3, c5	first_guess	c2,c3,c4,c5	first_guess_kurts	K1-1-1-1	guesses	7	funnel	F1296-392-108-54-5-3-2-1	subseqpickmode	platyk	secret	c3,c0,c3,c5	SUCCESS	True
game	26	final_guess	c3, c0, c3, c5	first_guess	c2,c3,c4,c5	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-392-145-69-11-9-1	subseqpickmode	mesok	secret	c3,c0,c3,c5	SUCCESS	True
game	26	final_guess	c3, c0, c3, c5	first_guess	c2,c3,c4,c5	first_guess_kurts	K1-1-1-1	guesses	6	funnel	F1296-392-51-30-12-5-1	subseqpickmode	leptok	secret	c3,c0,c3,c5	SUCCESS	True
game	27	final_guess	c4, c5, c4, c1	first_guess	c4,c4,c2,c2	first_guess_kurts	K2-2	guesses	5	funnel	F1296-500-204-74-5-1	subseqpickmode	first	secret	c4,c5,c4,c1	SUCCESS	True
game	27	final_guess	c4, c5, c4, c1	first_guess	c4,c4,c2,c2	first_guess_kurts	K2-2	guesses	7	funnel	F1296-500-232-88-28-12-3-1	subseqpickmode	platyk	secret	c4,c5,c4,c1	SUCCESS	True
game	27	final_guess	c4, c5, c4, c1	first_guess	c4,c4,c2,c2	first_guess_kurts	K2-2	guesses	6	funnel	F1296-500-240-71-12-5-1	subseqpickmode	mesok	secret	c4,c5,c4,c1	SUCCESS	True
game	27	final_guess	c4, c5, c4, c1	first_guess	c4,c4,c2,c2	first_guess_kurts	K2-2	guesses	7	funnel	F1296-500-184-47-10-3-2-1	subseqpickmode	leptok	secret	c4,c5,c4,c1	SUCCESS	True
game	28	final_guess	c0, c1, c0, c3	first_guess	c3,c0,c5,c3	first_guess_kurts	K2-1-1	guesses	3	funnel	F1296-372-12-1	subseqpickmode	first	secret	c0,c1,c0,c3	SUCCESS	True
game	28	final_guess	c0, c1, c0, c3	first_guess	c3,c0,c5,c3	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-372-12-3-1	subseqpickmode	platyk	secret	c0,c1,c0,c3	SUCCESS	True
game	28	final_guess	c0, c1, c0, c3	first_guess	c3,c0,c5,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-126-48-10-3-1	subseqpickmode	mesok	secret	c0,c1,c0,c3	SUCCESS	True
game	28	final_guess	c0, c1, c0, c3	first_guess	c3,c0,c5,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-96-21-9-2-1	subseqpickmode	leptok	secret	c0,c1,c0,c3	SUCCESS	True
game	29	final_guess	c4, c3, c2, c5	first_guess	c2,c3,c2,c2	first_guess_kurts	K3-1	guesses	6	funnel	F1296-150-27-11-4-3-1	subseqpickmode	first	secret	c4,c3,c2,c5	SUCCESS	True
game	29	final_guess	c4, c3, c2, c5	first_guess	c2,c3,c2,c2	first_guess_kurts	K3-1	guesses	6	funnel	F1296-150-68-21-6-3-1	subseqpickmode	platyk	secret	c4,c3,c2,c5	SUCCESS	True
game	29	final_guess	c4, c3, c2, c5	first_guess	c2,c3,c2,c2	first_guess_kurts	K3-1	guesses	4	funnel	F1296-150-16-3-1	subseqpickmode	mesok	secret	c4,c3,c2,c5	SUCCESS	True
game	29	final_guess	c4, c3, c2, c5	first_guess	c2,c3,c2,c2	first_guess_kurts	K3-1	guesses	6	funnel	F1296-150-80-15-6-3-1	subseqpickmode	leptok	secret	c4,c3,c2,c5	SUCCESS	True
game	30	final_guess	c2, c2, c1, c3	first_guess	c0,c3,c5,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-500-198-10-6-3-1	subseqpickmode	first	secret	c2,c2,c1,c3	SUCCESS	True
